word,verse_num,cantica,canto,rhyme?,start_quote,end_quote,stop_word,rhyme_scheme
la,94,Inferno,1,0,0,0,1,
qual,94,Inferno,1,0,0,0,1,
tu,94,Inferno,1,0,0,0,1,
gride,94,Inferno,1,1,0,0,0,ide
non,95,Inferno,1,0,0,0,1,
lascia,95,Inferno,1,0,0,0,0,
altrui,95,Inferno,1,0,0,0,1,
passar,95,Inferno,1,0,0,0,0,
per,95,Inferno,1,0,0,0,1,
la,95,Inferno,1,0,0,0,1,
sua,95,Inferno,1,0,0,0,1,
via,95,Inferno,1,1,0,0,0,ia
ma,96,Inferno,1,0,0,0,1,
tanto,96,Inferno,1,0,0,0,1,
lo,96,Inferno,1,0,0,0,1,
'mpedisce,96,Inferno,1,0,0,0,0,
che,96,Inferno,1,0,0,0,1,
l'uccide,96,Inferno,1,1,0,0,0,ide
e,97,Inferno,1,0,0,0,1,
ha,97,Inferno,1,0,0,0,1,
natura,97,Inferno,1,0,0,0,0,
sì,97,Inferno,1,0,0,0,1,
malvagia,97,Inferno,1,0,0,0,0,
e,97,Inferno,1,0,0,0,1,
ria,97,Inferno,1,1,0,0,0,ia
che,98,Inferno,1,0,0,0,1,
mai,98,Inferno,1,0,0,0,1,
non,98,Inferno,1,0,0,0,1,
empie,98,Inferno,1,0,0,0,0,
la,98,Inferno,1,0,0,0,1,
bramosa,98,Inferno,1,0,0,0,0,
voglia,98,Inferno,1,1,0,0,0,ia
e,99,Inferno,1,0,0,0,1,
dopo,99,Inferno,1,0,0,0,1,
'l,99,Inferno,1,0,0,0,1,
pasto,99,Inferno,1,0,0,0,0,
ha,99,Inferno,1,0,0,0,1,
più,99,Inferno,1,0,0,0,1,
fame,99,Inferno,1,0,0,0,0,
che,99,Inferno,1,0,0,0,1,
pria,99,Inferno,1,1,0,0,0,ia
molti,100,Inferno,1,0,0,0,0,
son,100,Inferno,1,0,0,0,1,
li,100,Inferno,1,0,0,0,1,
animali,100,Inferno,1,0,0,0,0,
a,100,Inferno,1,0,0,0,1,
cui,100,Inferno,1,0,0,0,1,
s'ammoglia,100,Inferno,1,1,0,0,0,ia
e,101,Inferno,1,0,0,0,1,
più,101,Inferno,1,0,0,0,1,
saranno,101,Inferno,1,0,0,0,1,
ancora,101,Inferno,1,0,0,0,1,
infin,101,Inferno,1,0,0,0,0,
che,101,Inferno,1,0,0,0,1,
'l,101,Inferno,1,0,0,0,1,
veltro,101,Inferno,1,1,0,0,0,eltro
verrà,102,Inferno,1,0,0,0,0,
che,102,Inferno,1,0,0,0,1,
la,102,Inferno,1,0,0,0,1,
farà,102,Inferno,1,0,0,0,1,
morir,102,Inferno,1,0,0,0,0,
con,102,Inferno,1,0,0,0,1,
doglia,102,Inferno,1,1,0,0,0,ia
questi,103,Inferno,1,0,0,0,0,
non,103,Inferno,1,0,0,0,1,
ciberà,103,Inferno,1,0,0,0,0,
terra,103,Inferno,1,0,0,0,0,
né,103,Inferno,1,0,0,0,0,
peltro,103,Inferno,1,1,0,0,0,eltro
ma,104,Inferno,1,0,0,0,1,
sapïenza,104,Inferno,1,0,0,0,0,
amore,104,Inferno,1,0,0,0,0,
e,104,Inferno,1,0,0,0,1,
virtute,104,Inferno,1,1,0,0,0,ute
e,105,Inferno,1,0,0,0,1,
sua,105,Inferno,1,0,0,0,1,
nazion,105,Inferno,1,0,0,0,0,
sarà,105,Inferno,1,0,0,0,1,
tra,105,Inferno,1,0,0,0,1,
feltro,105,Inferno,1,1,0,0,0,eltro
e,105,Inferno,1,0,0,0,1,
feltro,105,Inferno,1,1,0,0,0,eltro
di,106,Inferno,1,0,0,0,0,
quella,106,Inferno,1,0,0,0,1,
umile,106,Inferno,1,0,0,0,0,
italia,106,Inferno,1,0,0,0,0,
fia,106,Inferno,1,0,0,0,0,
salute,106,Inferno,1,1,0,0,0,ute
per,107,Inferno,1,0,0,0,1,
cui,107,Inferno,1,0,0,0,1,
morì,107,Inferno,1,0,0,0,0,
la,107,Inferno,1,0,0,0,1,
vergine,107,Inferno,1,0,0,0,0,
cammilla,107,Inferno,1,1,0,0,0,illa
eurialo,108,Inferno,1,0,0,0,0,
e,108,Inferno,1,0,0,0,1,
turno,108,Inferno,1,0,0,0,0,
e,108,Inferno,1,0,0,0,1,
niso,108,Inferno,1,0,0,0,0,
di,108,Inferno,1,0,0,0,1,
ferute,108,Inferno,1,1,0,0,0,ute
questi,109,Inferno,1,0,0,0,0,
la,109,Inferno,1,0,0,0,1,
caccerà,109,Inferno,1,0,0,0,0,
per,109,Inferno,1,0,0,0,1,
ogne,109,Inferno,1,0,0,0,0,
villa,109,Inferno,1,1,0,0,0,illa
fin,110,Inferno,1,0,0,0,1,
che,110,Inferno,1,0,0,0,1,
l'avrà,110,Inferno,1,0,0,0,0,
rimessa,110,Inferno,1,0,0,0,0,
ne,110,Inferno,1,0,0,0,1,
lo,110,Inferno,1,0,0,0,1,
'nferno,110,Inferno,1,1,0,0,0,erno
là,111,Inferno,1,0,0,0,1,
onde,111,Inferno,1,0,0,0,0,
'nvidia,111,Inferno,1,0,0,0,0,
prima,111,Inferno,1,0,0,0,1,
dipartilla,111,Inferno,1,1,0,0,0,illa
ond',112,Inferno,1,0,0,0,0,
io,112,Inferno,1,0,0,0,1,
per,112,Inferno,1,0,0,0,1,
lo,112,Inferno,1,0,0,0,1,
tuo,112,Inferno,1,0,0,0,1,
me',112,Inferno,1,0,0,0,0,
penso,112,Inferno,1,0,0,0,0,
e,112,Inferno,1,0,0,0,1,
discerno,112,Inferno,1,1,0,0,0,erno
che,113,Inferno,1,0,0,0,1,
tu,113,Inferno,1,0,0,0,1,
mi,113,Inferno,1,0,0,0,1,
segui,113,Inferno,1,0,0,0,0,
e,113,Inferno,1,0,0,0,1,
io,113,Inferno,1,0,0,0,1,
sarò,113,Inferno,1,0,0,0,1,
tua,113,Inferno,1,0,0,0,1,
guida,113,Inferno,1,1,0,0,0,ida
e,114,Inferno,1,0,0,0,1,
trarrotti,114,Inferno,1,0,0,0,0,
di,114,Inferno,1,0,0,0,1,
qui,114,Inferno,1,0,0,0,1,
per,114,Inferno,1,0,0,0,1,
loco,114,Inferno,1,0,0,0,0,
etterno,114,Inferno,1,1,0,0,0,erno
ove,115,Inferno,1,0,0,0,0,
udirai,115,Inferno,1,0,0,0,0,
le,115,Inferno,1,0,0,0,1,
disperate,115,Inferno,1,0,0,0,0,
strida,115,Inferno,1,1,0,0,0,ida
vedrai,116,Inferno,1,0,0,0,0,
li,116,Inferno,1,0,0,0,1,
antichi,116,Inferno,1,0,0,0,0,
spiriti,116,Inferno,1,0,0,0,0,
dolenti,116,Inferno,1,1,0,0,0,enti
ch'a,117,Inferno,1,0,0,0,0,
la,117,Inferno,1,0,0,0,1,
seconda,117,Inferno,1,0,0,0,0,
morte,117,Inferno,1,0,0,0,0,
ciascun,117,Inferno,1,0,0,0,0,
grida,117,Inferno,1,1,0,0,0,ida
e,118,Inferno,1,0,0,0,1,
vederai,118,Inferno,1,0,0,0,0,
color,118,Inferno,1,0,0,0,0,
che,118,Inferno,1,0,0,0,1,
son,118,Inferno,1,0,0,0,1,
contenti,118,Inferno,1,1,0,0,0,enti
nel,119,Inferno,1,0,0,0,1,
foco,119,Inferno,1,0,0,0,0,
perché,119,Inferno,1,0,0,0,1,
speran,119,Inferno,1,0,0,0,0,
di,119,Inferno,1,0,0,0,1,
venire,119,Inferno,1,1,0,0,0,ire
quando,120,Inferno,1,0,0,0,1,
che,120,Inferno,1,0,0,0,1,
sia,120,Inferno,1,0,0,0,1,
a,120,Inferno,1,0,0,0,1,
le,120,Inferno,1,0,0,0,1,
beate,120,Inferno,1,0,0,0,0,
genti,120,Inferno,1,1,0,0,0,enti
a,121,Inferno,1,0,0,0,0,
le,121,Inferno,1,0,0,0,1,
quai,121,Inferno,1,0,0,0,0,
poi,121,Inferno,1,0,0,0,1,
se,121,Inferno,1,0,0,0,1,
tu,121,Inferno,1,0,0,0,1,
vorrai,121,Inferno,1,0,0,0,0,
salire,121,Inferno,1,1,0,0,0,ire
anima,122,Inferno,1,0,0,0,0,
fia,122,Inferno,1,0,0,0,0,
a,122,Inferno,1,0,0,0,1,
ciò,122,Inferno,1,0,0,0,1,
più,122,Inferno,1,0,0,0,1,
di,122,Inferno,1,0,0,0,1,
me,122,Inferno,1,0,0,0,1,
degna,122,Inferno,1,1,0,0,0,egna
con,123,Inferno,1,0,0,0,1,
lei,123,Inferno,1,0,0,0,1,
ti,123,Inferno,1,0,0,0,1,
lascerò,123,Inferno,1,0,0,0,0,
nel,123,Inferno,1,0,0,0,1,
mio,123,Inferno,1,0,0,0,1,
partire,123,Inferno,1,1,0,0,0,ire
ché,124,Inferno,1,0,0,0,1,
quello,124,Inferno,1,0,0,0,1,
imperador,124,Inferno,1,0,0,0,0,
che,124,Inferno,1,0,0,0,1,
là,124,Inferno,1,0,0,0,1,
sù,124,Inferno,1,0,0,0,0,
regna,124,Inferno,1,1,0,0,0,egna
perch',125,Inferno,1,0,0,0,0,
i',125,Inferno,1,0,0,0,0,
fu',125,Inferno,1,0,0,0,0,
ribellante,125,Inferno,1,0,0,0,0,
a,125,Inferno,1,0,0,0,1,
la,125,Inferno,1,0,0,0,1,
sua,125,Inferno,1,0,0,0,1,
legge,125,Inferno,1,1,0,0,0,egge
non,126,Inferno,1,0,0,0,1,
vuol,126,Inferno,1,0,0,0,0,
che,126,Inferno,1,0,0,0,1,
'n,126,Inferno,1,0,0,0,0,
sua,126,Inferno,1,0,0,0,1,
città,126,Inferno,1,0,0,0,1,
per,126,Inferno,1,0,0,0,1,
me,126,Inferno,1,0,0,0,1,
si,126,Inferno,1,0,0,0,1,
vegna,126,Inferno,1,1,0,0,0,egna
in,127,Inferno,1,0,0,0,0,
tutte,127,Inferno,1,0,0,0,1,
parti,127,Inferno,1,0,0,0,0,
impera,127,Inferno,1,0,0,0,0,
e,127,Inferno,1,0,0,0,1,
quivi,127,Inferno,1,0,0,0,0,
regge,127,Inferno,1,1,0,0,0,egge
quivi,128,Inferno,1,0,0,0,0,
è,128,Inferno,1,0,0,0,1,
la,128,Inferno,1,0,0,0,1,
sua,128,Inferno,1,0,0,0,1,
città,128,Inferno,1,0,0,0,1,
e,128,Inferno,1,0,0,0,1,
l'alto,128,Inferno,1,0,0,0,0,
seggio,128,Inferno,1,1,0,0,0,io
oh,129,Inferno,1,0,0,0,0,
felice,129,Inferno,1,0,0,0,0,
colui,129,Inferno,1,0,0,0,1,
cu',129,Inferno,1,0,0,0,0,
ivi,129,Inferno,1,0,0,0,0,
elegge,129,Inferno,1,0,0,1,0,
e,130,Inferno,1,0,0,0,0,
io,130,Inferno,1,0,0,0,1,
a,130,Inferno,1,0,0,0,1,
lui,130,Inferno,1,0,0,0,1,
poeta,130,Inferno,1,0,1,0,0,
io,130,Inferno,1,0,0,0,1,
ti,130,Inferno,1,0,0,0,1,
richeggio,130,Inferno,1,1,0,0,0,io
per,131,Inferno,1,0,0,0,1,
quello,131,Inferno,1,0,0,0,1,
dio,131,Inferno,1,0,0,0,0,
che,131,Inferno,1,0,0,0,1,
tu,131,Inferno,1,0,0,0,1,
non,131,Inferno,1,0,0,0,1,
conoscesti,131,Inferno,1,1,0,0,0,esti
a,132,Inferno,1,0,0,0,1,
ciò,132,Inferno,1,0,0,0,1,
ch'io,132,Inferno,1,0,0,0,1,
fugga,132,Inferno,1,0,0,0,0,
questo,132,Inferno,1,0,0,0,1,
male,132,Inferno,1,0,0,0,1,
e,132,Inferno,1,0,0,0,1,
peggio,132,Inferno,1,1,0,0,1,io
che,133,Inferno,1,0,0,0,1,
tu,133,Inferno,1,0,0,0,1,
mi,133,Inferno,1,0,0,0,1,
meni,133,Inferno,1,0,0,0,0,
là,133,Inferno,1,0,0,0,1,
dov',133,Inferno,1,0,0,0,0,
or,133,Inferno,1,0,0,0,1,
dicesti,133,Inferno,1,1,0,0,0,esti
sì,134,Inferno,1,0,0,0,1,
ch'io,134,Inferno,1,0,0,0,1,
veggia,134,Inferno,1,0,0,0,0,
la,134,Inferno,1,0,0,0,1,
porta,134,Inferno,1,0,0,0,0,
di,134,Inferno,1,0,0,0,1,
san,134,Inferno,1,0,0,0,0,
pietro,134,Inferno,1,1,0,0,0,etro
e,135,Inferno,1,0,0,0,1,
color,135,Inferno,1,0,0,0,0,
cui,135,Inferno,1,0,0,0,1,
tu,135,Inferno,1,0,0,0,1,
fai,135,Inferno,1,0,0,0,1,
cotanto,135,Inferno,1,0,0,0,0,
mesti,135,Inferno,1,0,0,1,0,
allor,136,Inferno,1,0,0,0,0,
si,136,Inferno,1,0,0,0,1,
mosse,136,Inferno,1,0,0,0,0,
e,136,Inferno,1,0,0,0,1,
io,136,Inferno,1,0,0,0,1,
li,136,Inferno,1,0,0,0,1,
tenni,136,Inferno,1,0,0,0,0,
dietro,136,Inferno,1,1,0,0,1,etro
lo,1,Inferno,2,0,0,0,0,
giorno,1,Inferno,2,0,0,0,1,
se,1,Inferno,2,0,0,0,1,
n'andava,1,Inferno,2,0,0,0,0,
e,1,Inferno,2,0,0,0,1,
l'aere,1,Inferno,2,0,0,0,0,
bruno,1,Inferno,2,1,0,0,0,uno
toglieva,2,Inferno,2,0,0,0,0,
li,2,Inferno,2,0,0,0,1,
animai,2,Inferno,2,0,0,0,0,
che,2,Inferno,2,0,0,0,1,
sono,2,Inferno,2,0,0,0,1,
in,2,Inferno,2,0,0,0,1,
terra,2,Inferno,2,1,0,0,0,erra
da,3,Inferno,2,0,0,0,1,
le,3,Inferno,2,0,0,0,1,
fatiche,3,Inferno,2,0,0,0,0,
loro,3,Inferno,2,0,0,0,1,
e,3,Inferno,2,0,0,0,1,
io,3,Inferno,2,0,0,0,1,
sol,3,Inferno,2,0,0,0,0,
uno,3,Inferno,2,1,0,0,1,no
m'apparecchiava,4,Inferno,2,0,0,0,0,
a,4,Inferno,2,0,0,0,1,
sostener,4,Inferno,2,0,0,0,0,
la,4,Inferno,2,0,0,0,1,
guerra,4,Inferno,2,1,0,0,0,erra
sì,5,Inferno,2,0,0,0,1,
del,5,Inferno,2,0,0,0,1,
cammino,5,Inferno,2,0,0,0,0,
e,5,Inferno,2,0,0,0,1,
sì,5,Inferno,2,0,0,0,1,
de,5,Inferno,2,0,0,0,1,
la,5,Inferno,2,0,0,0,1,
pietate,5,Inferno,2,1,0,0,0,ate
che,6,Inferno,2,0,0,0,1,
ritrarrà,6,Inferno,2,0,0,0,0,
la,6,Inferno,2,0,0,0,1,
mente,6,Inferno,2,0,0,0,0,
che,6,Inferno,2,0,0,0,1,
non,6,Inferno,2,0,0,0,1,
erra,6,Inferno,2,1,0,0,0,erra
o,7,Inferno,2,0,0,0,0,
muse,7,Inferno,2,0,0,0,0,
o,7,Inferno,2,0,0,0,1,
alto,7,Inferno,2,0,0,0,0,
ingegno,7,Inferno,2,0,0,0,0,
or,7,Inferno,2,0,0,0,1,
m'aiutate,7,Inferno,2,1,0,0,0,ate
o,8,Inferno,2,0,0,0,1,
mente,8,Inferno,2,0,0,0,0,
che,8,Inferno,2,0,0,0,1,
scrivesti,8,Inferno,2,0,0,0,0,
ciò,8,Inferno,2,0,0,0,1,
ch'io,8,Inferno,2,0,0,0,1,
vidi,8,Inferno,2,1,0,0,0,idi
qui,9,Inferno,2,0,0,0,1,
si,9,Inferno,2,0,0,0,1,
parrà,9,Inferno,2,0,0,0,0,
la,9,Inferno,2,0,0,0,1,
tua,9,Inferno,2,0,0,0,1,
nobilitate,9,Inferno,2,1,0,0,0,ate
io,10,Inferno,2,0,0,0,0,
cominciai,10,Inferno,2,0,0,0,0,
poeta,10,Inferno,2,0,1,0,0,
che,10,Inferno,2,0,0,0,1,
mi,10,Inferno,2,0,0,0,1,
guidi,10,Inferno,2,1,0,0,0,idi
guarda,11,Inferno,2,0,0,0,0,
la,11,Inferno,2,0,0,0,1,
mia,11,Inferno,2,0,0,0,1,
virtù,11,Inferno,2,0,0,0,0,
s'ell',11,Inferno,2,0,0,0,0,
è,11,Inferno,2,0,0,0,1,
possente,11,Inferno,2,1,0,0,0,ente
prima,12,Inferno,2,0,0,0,1,
ch'a,12,Inferno,2,0,0,0,0,
l'alto,12,Inferno,2,0,0,0,0,
passo,12,Inferno,2,0,0,0,0,
tu,12,Inferno,2,0,0,0,1,
mi,12,Inferno,2,0,0,0,1,
fidi,12,Inferno,2,1,0,0,0,idi
tu,13,Inferno,2,0,0,0,0,
dici,13,Inferno,2,0,0,0,0,
che,13,Inferno,2,0,0,0,1,
di,13,Inferno,2,0,0,0,1,
silvïo,13,Inferno,2,0,0,0,0,
il,13,Inferno,2,0,0,0,1,
parente,13,Inferno,2,1,0,0,0,ente
corruttibile,14,Inferno,2,0,0,0,0,
ancora,14,Inferno,2,0,0,0,1,
ad,14,Inferno,2,0,0,0,1,
immortale,14,Inferno,2,1,0,0,0,ale
secolo,15,Inferno,2,0,0,0,0,
andò,15,Inferno,2,0,0,0,0,
e,15,Inferno,2,0,0,0,1,
fu,15,Inferno,2,0,0,0,1,
sensibilmente,15,Inferno,2,1,0,0,0,ente
però,16,Inferno,2,0,0,0,0,
se,16,Inferno,2,0,0,0,1,
l'avversario,16,Inferno,2,0,0,0,0,
d'ogne,16,Inferno,2,0,0,0,0,
male,16,Inferno,2,1,0,0,1,ale
cortese,17,Inferno,2,0,0,0,0,
i,17,Inferno,2,0,0,0,1,
fu,17,Inferno,2,0,0,0,1,
pensando,17,Inferno,2,0,0,0,0,
l'alto,17,Inferno,2,0,0,0,0,
effetto,17,Inferno,2,1,0,0,0,etto
ch'uscir,18,Inferno,2,0,0,0,0,
dovea,18,Inferno,2,0,0,0,0,
di,18,Inferno,2,0,0,0,1,
lui,18,Inferno,2,0,0,0,1,
e,18,Inferno,2,0,0,0,1,
'l,18,Inferno,2,0,0,0,1,
chi,18,Inferno,2,0,0,0,1,
e,18,Inferno,2,0,0,0,1,
'l,18,Inferno,2,0,0,0,1,
quale,18,Inferno,2,1,0,0,1,ale
non,19,Inferno,2,0,0,0,1,
pare,19,Inferno,2,0,0,0,0,
indegno,19,Inferno,2,0,0,0,0,
ad,19,Inferno,2,0,0,0,1,
omo,19,Inferno,2,0,0,0,0,
d'intelletto,19,Inferno,2,1,0,0,0,etto
ch'e',20,Inferno,2,0,0,0,0,
fu,20,Inferno,2,0,0,0,1,
de,20,Inferno,2,0,0,0,1,
l'alma,20,Inferno,2,0,0,0,0,
roma,20,Inferno,2,0,0,0,0,
e,20,Inferno,2,0,0,0,1,
di,20,Inferno,2,0,0,0,1,
suo,20,Inferno,2,0,0,0,1,
impero,20,Inferno,2,1,0,0,0,ero
ne,21,Inferno,2,0,0,0,1,
l'empireo,21,Inferno,2,0,0,0,0,
ciel,21,Inferno,2,0,0,0,0,
per,21,Inferno,2,0,0,0,1,
padre,21,Inferno,2,0,0,0,0,
eletto,21,Inferno,2,1,0,0,0,etto
la,22,Inferno,2,0,0,0,1,
quale,22,Inferno,2,0,0,0,1,
e,22,Inferno,2,0,0,0,1,
'l,22,Inferno,2,0,0,0,1,
quale,22,Inferno,2,0,0,0,1,
a,22,Inferno,2,0,0,0,1,
voler,22,Inferno,2,0,0,0,0,
dir,22,Inferno,2,0,0,0,0,
lo,22,Inferno,2,0,0,0,1,
vero,22,Inferno,2,1,0,0,0,ero
fu,23,Inferno,2,0,0,0,1,
stabilita,23,Inferno,2,0,0,0,0,
per,23,Inferno,2,0,0,0,1,
lo,23,Inferno,2,0,0,0,1,
loco,23,Inferno,2,0,0,0,0,
santo,23,Inferno,2,1,0,0,0,anto
u',24,Inferno,2,0,0,0,0,
siede,24,Inferno,2,0,0,0,0,
il,24,Inferno,2,0,0,0,1,
successor,24,Inferno,2,0,0,0,0,
del,24,Inferno,2,0,0,0,1,
maggior,24,Inferno,2,0,0,0,1,
piero,24,Inferno,2,1,0,0,0,ero
per,25,Inferno,2,0,0,0,0,
quest',25,Inferno,2,0,0,0,0,
andata,25,Inferno,2,0,0,0,0,
onde,25,Inferno,2,0,0,0,0,
li,25,Inferno,2,0,0,0,1,
dai,25,Inferno,2,0,0,0,1,
tu,25,Inferno,2,0,0,0,1,
vanto,25,Inferno,2,1,0,0,0,anto
intese,26,Inferno,2,0,0,0,0,
cose,26,Inferno,2,0,0,0,0,
che,26,Inferno,2,0,0,0,1,
furon,26,Inferno,2,0,0,0,0,
cagione,26,Inferno,2,1,0,0,0,one
di,27,Inferno,2,0,0,0,1,
sua,27,Inferno,2,0,0,0,1,
vittoria,27,Inferno,2,0,0,0,0,
e,27,Inferno,2,0,0,0,1,
del,27,Inferno,2,0,0,0,1,
papale,27,Inferno,2,0,0,0,0,
ammanto,27,Inferno,2,1,0,0,0,anto
andovvi,28,Inferno,2,0,0,0,0,
poi,28,Inferno,2,0,0,0,1,
lo,28,Inferno,2,0,0,0,1,
vas,28,Inferno,2,0,0,0,0,
d'elezïone,28,Inferno,2,1,0,0,0,one
per,29,Inferno,2,0,0,0,1,
recarne,29,Inferno,2,0,0,0,0,
conforto,29,Inferno,2,0,0,0,0,
a,29,Inferno,2,0,0,0,1,
quella,29,Inferno,2,0,0,0,1,
fede,29,Inferno,2,1,0,0,0,ede
ch'è,30,Inferno,2,0,0,0,0,
principio,30,Inferno,2,0,0,0,0,
a,30,Inferno,2,0,0,0,1,
la,30,Inferno,2,0,0,0,1,
via,30,Inferno,2,0,0,0,0,
di,30,Inferno,2,0,0,0,1,
salvazione,30,Inferno,2,1,0,0,0,one
ma,31,Inferno,2,0,0,0,0,
io,31,Inferno,2,0,0,0,1,
perché,31,Inferno,2,0,0,0,1,
venirvi,31,Inferno,2,0,0,0,0,
o,31,Inferno,2,0,0,0,1,
chi,31,Inferno,2,0,0,0,1,
'l,31,Inferno,2,0,0,0,1,
concede,31,Inferno,2,1,0,0,0,ede
io,32,Inferno,2,0,0,0,0,
non,32,Inferno,2,0,0,0,1,
enëa,32,Inferno,2,0,0,0,0,
io,32,Inferno,2,0,0,0,1,
non,32,Inferno,2,0,0,0,1,
paulo,32,Inferno,2,0,0,0,0,
sono,32,Inferno,2,1,0,0,1,ono
me,33,Inferno,2,0,0,0,1,
degno,33,Inferno,2,0,0,0,0,
a,33,Inferno,2,0,0,0,1,
ciò,33,Inferno,2,0,0,0,1,
né,33,Inferno,2,0,0,0,0,
io,33,Inferno,2,0,0,0,1,
né,33,Inferno,2,0,0,0,0,
altri,33,Inferno,2,0,0,0,1,
'l,33,Inferno,2,0,0,0,1,
crede,33,Inferno,2,1,0,0,0,ede
per,34,Inferno,2,0,0,0,0,
che,34,Inferno,2,0,0,0,1,
se,34,Inferno,2,0,0,0,1,
del,34,Inferno,2,0,0,0,1,
venire,34,Inferno,2,0,0,0,0,
io,34,Inferno,2,0,0,0,1,
m'abbandono,34,Inferno,2,1,0,0,0,ono
temo,35,Inferno,2,0,0,0,0,
che,35,Inferno,2,0,0,0,1,
la,35,Inferno,2,0,0,0,1,
venuta,35,Inferno,2,0,0,0,0,
non,35,Inferno,2,0,0,0,1,
sia,35,Inferno,2,0,0,0,1,
folle,35,Inferno,2,1,0,0,0,olle
se',36,Inferno,2,0,0,0,0,
savio,36,Inferno,2,0,0,0,0,
intendi,36,Inferno,2,0,0,0,0,
me',36,Inferno,2,0,0,0,0,
ch'i',36,Inferno,2,0,0,0,1,
non,36,Inferno,2,0,0,0,1,
ragiono,36,Inferno,2,0,0,1,0,
e,37,Inferno,2,0,0,0,0,
qual,37,Inferno,2,0,0,0,1,
è,37,Inferno,2,0,0,0,1,
quei,37,Inferno,2,0,0,0,0,
che,37,Inferno,2,0,0,0,1,
disvuol,37,Inferno,2,0,0,0,0,
ciò,37,Inferno,2,0,0,0,1,
che,37,Inferno,2,0,0,0,1,
volle,37,Inferno,2,1,0,0,0,olle
e,38,Inferno,2,0,0,0,1,
per,38,Inferno,2,0,0,0,1,
novi,38,Inferno,2,0,0,0,0,
pensier,38,Inferno,2,0,0,0,0,
cangia,38,Inferno,2,0,0,0,0,
proposta,38,Inferno,2,1,0,0,0,osta
sì,39,Inferno,2,0,0,0,1,
che,39,Inferno,2,0,0,0,1,
dal,39,Inferno,2,0,0,0,1,
cominciar,39,Inferno,2,0,0,0,0,
tutto,39,Inferno,2,0,0,0,1,
si,39,Inferno,2,0,0,0,1,
tolle,39,Inferno,2,1,0,0,0,olle
tal,40,Inferno,2,0,0,0,1,
mi,40,Inferno,2,0,0,0,1,
fec',40,Inferno,2,0,0,0,0,
ïo,40,Inferno,2,0,0,0,0,
'n,40,Inferno,2,0,0,0,0,
quella,40,Inferno,2,0,0,0,1,
oscura,40,Inferno,2,0,0,0,0,
costa,40,Inferno,2,1,0,0,0,osta
perché,41,Inferno,2,0,0,0,1,
pensando,41,Inferno,2,0,0,0,0,
consumai,41,Inferno,2,0,0,0,0,
la,41,Inferno,2,0,0,0,1,
'mpresa,41,Inferno,2,1,0,0,0,esa
che,42,Inferno,2,0,0,0,1,
fu,42,Inferno,2,0,0,0,1,
nel,42,Inferno,2,0,0,0,1,
cominciar,42,Inferno,2,0,0,0,0,
cotanto,42,Inferno,2,0,0,0,0,
tosta,42,Inferno,2,1,0,0,0,osta
s'i',43,Inferno,2,0,1,0,0,
ho,43,Inferno,2,0,0,0,1,
ben,43,Inferno,2,0,0,0,1,
la,43,Inferno,2,0,0,0,1,
parola,43,Inferno,2,0,0,0,0,
tua,43,Inferno,2,0,0,0,1,
intesa,43,Inferno,2,0,0,1,0,
rispuose,44,Inferno,2,0,0,0,0,
del,44,Inferno,2,0,0,0,1,
magnanimo,44,Inferno,2,0,0,0,0,
quell',44,Inferno,2,0,0,0,0,
ombra,44,Inferno,2,1,0,0,0,ombra
l'anima,45,Inferno,2,0,1,0,0,
tua,45,Inferno,2,0,0,0,1,
è,45,Inferno,2,0,0,0,1,
da,45,Inferno,2,0,0,0,1,
viltade,45,Inferno,2,0,0,0,0,
offesa,45,Inferno,2,1,0,0,0,esa
la,46,Inferno,2,0,0,0,1,
qual,46,Inferno,2,0,0,0,1,
molte,46,Inferno,2,0,0,0,0,
fïate,46,Inferno,2,0,0,0,0,
l'omo,46,Inferno,2,0,0,0,0,
ingombra,46,Inferno,2,1,0,0,0,ombra
sì,47,Inferno,2,0,0,0,1,
che,47,Inferno,2,0,0,0,1,
d'onrata,47,Inferno,2,0,0,0,0,
impresa,47,Inferno,2,0,0,0,0,
lo,47,Inferno,2,0,0,0,1,
rivolve,47,Inferno,2,1,0,0,0,olve
come,48,Inferno,2,0,0,0,1,
falso,48,Inferno,2,0,0,0,0,
veder,48,Inferno,2,0,0,0,0,
bestia,48,Inferno,2,0,0,0,0,
quand',48,Inferno,2,0,0,0,0,
ombra,48,Inferno,2,1,0,0,0,ombra
da,49,Inferno,2,0,0,0,0,
questa,49,Inferno,2,0,0,0,1,
tema,49,Inferno,2,0,0,0,0,
a,49,Inferno,2,0,0,0,1,
ciò,49,Inferno,2,0,0,0,1,
che,49,Inferno,2,0,0,0,1,
tu,49,Inferno,2,0,0,0,1,
ti,49,Inferno,2,0,0,0,1,
solve,49,Inferno,2,1,0,0,0,olve
dirotti,50,Inferno,2,0,0,0,0,
perch',50,Inferno,2,0,0,0,0,
io,50,Inferno,2,0,0,0,1,
venni,50,Inferno,2,0,0,0,0,
e,50,Inferno,2,0,0,0,1,
quel,50,Inferno,2,0,0,0,1,
ch'io,50,Inferno,2,0,0,0,1,
'ntesi,50,Inferno,2,1,0,0,0,esi
nel,51,Inferno,2,0,0,0,1,
primo,51,Inferno,2,0,0,0,1,
punto,51,Inferno,2,0,0,0,0,
che,51,Inferno,2,0,0,0,1,
di,51,Inferno,2,0,0,0,1,
te,51,Inferno,2,0,0,0,1,
mi,51,Inferno,2,0,0,0,1,
dolve,51,Inferno,2,1,0,0,0,olve
